TIME_PERIOD,OBS_VALUE,Tau
29JUL2020,-0.322788139,14
29JUL2020,-0.291735463,15
29JUL2020,-0.263561754,16
29JUL2020,-0.238017266,17
29JUL2020,-0.214845051,18
29JUL2020,-0.193796588,19
29JUL2020,-0.174640316,20
29JUL2020,-0.157165583,21
29JUL2020,-0.14118378,22
29JUL2020,-0.126527798,23
29JUL2020,-0.113050577,24
29JUL2020,-0.100623238,25
29JUL2020,-0.089133081,26
29JUL2020,-0.07848162,27
29JUL2020,-0.068582765,28
29JUL2020,-0.059361171,29
29JUL2020,-0.050750779,30
30JUL2020,-0.647807934,1
30JUL2020,-0.714193339,2
30JUL2020,-0.74710353,3
30JUL2020,-0.751163156,4
30JUL2020,-0.733663256,5
30JUL2020,-0.70171463,6
30JUL2020,-0.66118205,7
30JUL2020,-0.616465588,8
30JUL2020,-0.570642811,9
30JUL2020,-0.525729986,10
30JUL2020,-0.482950664,11
30JUL2020,-0.442966947,12
30JUL2020,-0.406061405,13
30JUL2020,-0.372272115,14
30JUL2020,-0.341488658,15
30JUL2020,-0.313517888,16
30JUL2020,-0.288127405,17
30JUL2020,-0.265073175,18
30JUL2020,-0.244116215,19
30JUL2020,-0.225031957,20
30JUL2020,-0.207614862,21
30JUL2020,-0.191680036,22
30JUL2020,-0.177063066,23
30JUL2020,-0.16361885,24
30JUL2020,-0.151219928,25
30JUL2020,-0.139754632,26
30JUL2020,-0.129125236,27
30JUL2020,-0.119246203,28
30JUL2020,-0.110042601,29
30JUL2020,-0.101448683,30
31JUL2020,-0.648684224,1
31JUL2020,-0.709744407,2
31JUL2020,-0.737557376,3
31JUL2020,-0.736924541,4
31JUL2020,-0.715228111,5
31JUL2020,-0.679603756,6
31JUL2020,-0.635897439,7
31JUL2020,-0.588465743,8
31JUL2020,-0.540331728,9
31JUL2020,-0.493454993,10
31JUL2020,-0.4490054,11
31JUL2020,-0.407596936,12
31JUL2020,-0.369470571,13
31JUL2020,-0.334629283,14
31JUL2020,-0.302933529,15
31JUL2020,-0.274166262,16
31JUL2020,-0.248075603,17
31JUL2020,-0.224401698,18
31JUL2020,-0.202892733,19
31JUL2020,-0.18331372,20
31JUL2020,-0.165450631,21
31JUL2020,-0.14911163,22
31JUL2020,-0.134126599,23
31JUL2020,-0.120345714,24
31JUL2020,-0.107637587,25
31JUL2020,-0.095887256,26
31JUL2020,-0.084994213,27
31JUL2020,-0.074870564,28
31JUL2020,-0.065439356,29
31JUL2020,-0.056633104,30
03AUG2020,-0.649244301,1
03AUG2020,-0.70690007,2
03AUG2020,-0.731715782,3
03AUG2020,-0.728639927,4
03AUG2020,-0.705044584,5
03AUG2020,-0.667991551,6
03AUG2020,-0.623235997,7
03AUG2020,-0.575048298,8
03AUG2020,-0.526378226,9
03AUG2020,-0.4791268,10
03AUG2020,-0.43441888,11
03AUG2020,-0.392834825,12
03AUG2020,-0.354590991,13
03AUG2020,-0.319672626,14
03AUG2020,-0.287927578,15
03AUG2020,-0.259129936,16
03AUG2020,-0.233021644,17
03AUG2020,-0.209338585,18
03AUG2020,-0.187826021,19
03AUG2020,-0.16824698,20
03AUG2020,-0.150386097,21
03AUG2020,-0.134050645,22
03AUG2020,-0.119069913,23
03AUG2020,-0.105293697,24
03AUG2020,-0.09259036,25
03AUG2020,-0.080844788,26
03AUG2020,-0.069956381,27
03AUG2020,-0.05983719,28
03AUG2020,-0.050410238,29
03AUG2020,-0.041608027,30
04AUG2020,-0.654177473,1
04AUG2020,-0.720438225,2
04AUG2020,-0.752547525,3
04AUG2020,-0.756071686,4
04AUG2020,-0.738477325,5
04AUG2020,-0.706780439,6
04AUG2020,-0.666694168,7
04AUG2020,-0.62248949,8
04AUG2020,-0.577157233,9
04AUG2020,-0.532665758,10
04AUG2020,-0.490219183,11
04AUG2020,-0.45047829,12
04AUG2020,-0.413734318,13
04AUG2020,-0.380038428,14
04AUG2020,-0.349294245,15
04AUG2020,-0.32132173,16
04AUG2020,-0.295899763,17
04AUG2020,-0.272793501,18
04AUG2020,-0.251771148,19
04AUG2020,-0.23261357,20
04AUG2020,-0.215119202,21
04AUG2020,-0.199105972,22
04AUG2020,-0.184411402,23
04AUG2020,-0.170891661,24
04AUG2020,-0.158420077,25
04AUG2020,-0.146885423,26
04AUG2020,-0.136190174,27
04AUG2020,-0.126248835,28
04AUG2020,-0.116986406,29
04AUG2020,-0.108337007,30
05AUG2020,-0.64858995,1
05AUG2020,-0.703528692,2
05AUG2020,-0.726400331,3
05AUG2020,-0.722812035,4
05AUG2020,-0.699935844,5
05AUG2020,-0.664407938,6
05AUG2020,-0.621584744,7
05AUG2020,-0.575441714,8
05AUG2020,-0.528740926,9
05AUG2020,-0.48328108,10
05AUG2020,-0.440144089,11
05AUG2020,-0.39990455,12
05AUG2020,-0.362793863,13
05AUG2020,-0.328822116,14
05AUG2020,-0.297864981,15
05AUG2020,-0.269723487,16
05AUG2020,-0.244163727,17
05AUG2020,-0.220942212,18
05AUG2020,-0.199821276,19
05AUG2020,-0.180577761,20
05AUG2020,-0.163007319,21
05AUG2020,-0.146925912,22
05AUG2020,-0.132169647,23
05AUG2020,-0.118593651,24
05AUG2020,-0.106070461,25
05AUG2020,-0.094488234,26
05AUG2020,-0.083748954,27
05AUG2020,-0.073766725,28
05AUG2020,-0.064466211,29
05AUG2020,-0.055781251,30
06AUG2020,-0.647836574,1
06AUG2020,-0.708661996,2
06AUG2020,-0.739818361,3
06AUG2020,-0.744019539,4
06AUG2020,-0.727344106,5
06AUG2020,-0.696217397,6
06AUG2020,-0.656174274,7
06AUG2020,-0.6115036,8
06AUG2020,-0.565293294,9
06AUG2020,-0.519628161,10
06AUG2020,-0.475820215,11
06AUG2020,-0.43461887,12
06AUG2020,-0.396382706,13
06AUG2020,-0.361210913,14
06AUG2020,-0.329039255,15
06AUG2020,-0.299707557,16
06AUG2020,-0.273005532,17
06AUG2020,-0.248702792,18
06AUG2020,-0.226567688,19
06AUG2020,-0.206378463,20
06AUG2020,-0.187929277,21
06AUG2020,-0.171032903,22
06AUG2020,-0.155521353,23
06AUG2020,-0.141245276,24
06AUG2020,-0.128072679,25
06AUG2020,-0.115887337,26
06AUG2020,-0.104587106,27
06AUG2020,-0.094082277,28
06AUG2020,-0.084294036,29
06AUG2020,-0.075153067,30
07AUG2020,-0.643788427,1
07AUG2020,-0.702340702,2
07AUG2020,-0.732146433,3
07AUG2020,-0.735434148,4
07AUG2020,-0.718035052,5
07AUG2020,-0.68625762,6
07AUG2020,-0.645588527,7
07AUG2020,-0.600302397,8
07AUG2020,-0.553487987,9
07AUG2020,-0.507236246,10
07AUG2020,-0.46286594,11
07AUG2020,-0.421131871,12
07AUG2020,-0.382396089,13
07AUG2020,-0.34675941,14
07AUG2020,-0.31415773,15
07AUG2020,-0.284429911,16
07AUG2020,-0.257363968,17
07AUG2020,-0.232727386,18
07AUG2020,-0.210286181,19
07AUG2020,-0.189816208,20
07AUG2020,-0.171109299,21
07AUG2020,-0.153976019,22
07AUG2020,-0.138246335,23
07AUG2020,-0.123769027,24
07AUG2020,-0.110410411,25
07AUG2020,-0.098052744,26
07AUG2020,-0.086592528,27
07AUG2020,-0.07593885,28
07AUG2020,-0.066011823,29
07AUG2020,-0.056741181,30
10AUG2020,-0.643715273,1
10AUG2020,-0.709667045,2
10AUG2020,-0.739454501,3
10AUG2020,-0.740226858,4
10AUG2020,-0.72007483,5
10AUG2020,-0.686198749,6
10AUG2020,-0.644313101,7
10AUG2020,-0.598627971,8
10AUG2020,-0.552063454,9
10AUG2020,-0.506526846,10
10AUG2020,-0.463175616,11
10AUG2020,-0.422637149,12
10AUG2020,-0.385179603,13
10AUG2020,-0.350838399,14
10AUG2020,-0.319506348,15
10AUG2020,-0.290995758,16
10AUG2020,-0.265079833,17
10AUG2020,-0.241519267,18
10AUG2020,-0.220078549,19
10AUG2020,-0.200535311,20
10AUG2020,-0.182685086,21
10AUG2020,-0.166343158,22
10AUG2020,-0.15134462,23
10AUG2020,-0.137543407,24
10AUG2020,-0.1248108,25
10AUG2020,-0.113033704,26
10AUG2020,-0.102112891,27
10AUG2020,-0.091961328,28
10AUG2020,-0.082502623,29
10AUG2020,-0.073669644,30
11AUG2020,-0.635063575,1
11AUG2020,-0.690706661,2
11AUG2020,-0.712663178,3
11AUG2020,-0.707298406,4
11AUG2020,-0.682177689,5
11AUG2020,-0.64415658,6
11AUG2020,-0.598725966,7
11AUG2020,-0.549951134,8
11AUG2020,-0.500657316,9
11AUG2020,-0.452687958,10
11AUG2020,-0.407155658,11
11AUG2020,-0.364654502,12
11AUG2020,-0.325426481,13
11AUG2020,-0.289485382,14
11AUG2020,-0.256705448,15
11AUG2020,-0.226882662,16
11AUG2020,-0.199775682,17
11AUG2020,-0.175132181,18
11AUG2020,-0.152704978,19
11AUG2020,-0.132261268,20
11AUG2020,-0.113587278,21
11AUG2020,-0.096490016,22
11AUG2020,-0.080797241,23
11AUG2020,-0.066356404,24
11AUG2020,-0.053033058,25
11AUG2020,-0.040709062,26
11AUG2020,-0.029280739,27
11AUG2020,-0.018657132,28
11AUG2020,-0.008758394,29
11AUG2020,0.0004856615,30
12AUG2020,-0.633520803,1
12AUG2020,-0.683563422,2
12AUG2020,-0.701572908,3
12AUG2020,-0.693555164,4
12AUG2020,-0.666744355,5
12AUG2020,-0.627722578,6
12AUG2020,-0.581768832,7
12AUG2020,-0.532791112,8
12AUG2020,-0.483501613,9
12AUG2020,-0.435664702,10
12AUG2020,-0.390339008,11
12AUG2020,-0.348082691,12
12AUG2020,-0.309114479,13
12AUG2020,-0.273433608,14
12AUG2020,-0.240905646,15
12AUG2020,-0.211321777,16
12AUG2020,-0.184438367,17
12AUG2020,-0.160002364,18
12AUG2020,-0.137766811,19
12AUG2020,-0.11749966,20
12AUG2020,-0.098988172,21
12AUG2020,-0.0820405,22
12AUG2020,-0.066485558,23
12AUG2020,-0.052171905,24
12AUG2020,-0.038966131,25
12AUG2020,-0.026751034,26
12AUG2020,-0.015423793,27
12AUG2020,-0.004894213,28
12AUG2020,0.0049168743,29
12AUG2020,0.0140790495,30
13AUG2020,-0.621008821,1
13AUG2020,-0.655747668,2
13AUG2020,-0.666477308,3
13AUG2020,-0.655063993,4
13AUG2020,-0.626578129,5
13AUG2020,-0.58652544,6
13AUG2020,-0.539690448,7
13AUG2020,-0.489785938,8
13AUG2020,-0.439473695,9
13AUG2020,-0.390530667,10
13AUG2020,-0.344049658,11
13AUG2020,-0.300625138,12
13AUG2020,-0.260506313,13
13AUG2020,-0.223714831,14
13AUG2020,-0.190130954,15
13AUG2020,-0.159554203,16
13AUG2020,-0.13174448,17
13AUG2020,-0.106448881,18
13AUG2020,-0.083418356,19
13AUG2020,-0.062417405,20
13AUG2020,-0.043229099,21
13AUG2020,-0.025657103,22
13AUG2020,-0.009525831,23
13AUG2020,0.0053204914,24
13AUG2020,0.0190193409,25
13AUG2020,0.0316916623,26
13AUG2020,0.0434436883,27
13AUG2020,0.0543686892,28
13AUG2020,0.0645485949,29
13AUG2020,0.0740554564,30
14AUG2020,-0.624618215,1
14AUG2020,-0.661555994,2
14AUG2020,-0.671783171,3
14AUG2020,-0.659186873,4
14AUG2020,-0.629705658,5
14AUG2020,-0.589136237,6
14AUG2020,-0.54228625,7
14AUG2020,-0.492784097,8
14AUG2020,-0.443178415,9
14AUG2020,-0.395139498,10
14AUG2020,-0.34967299,11
14AUG2020,-0.307307998,12
14AUG2020,-0.268247875,13
14AUG2020,-0.232484118,14
14AUG2020,-0.19987867,15
14AUG2020,-0.170221218,16
14AUG2020,-0.143267649,17
14AUG2020,-0.118764859,18
14AUG2020,-0.096465972,19
14AUG2020,-0.076139016,20
14AUG2020,-0.05757127,21
14AUG2020,-0.040570835,22
14AUG2020,-0.024966517,23
14AUG2020,-0.010606721,24
14AUG2020,0.0026421473,25
14AUG2020,0.0148974844,26
14AUG2020,0.0262623168,27
14AUG2020,0.0368270385,28
14AUG2020,0.0466710103,29
14AUG2020,0.0558639956,30
17AUG2020,-0.623530645,1
17AUG2020,-0.670084963,2
17AUG2020,-0.684399438,3
17AUG2020,-0.672909367,4
17AUG2020,-0.643012706,5
17AUG2020,-0.601324514,6
17AUG2020,-0.55309762,7
17AUG2020,-0.502191566,8
17AUG2020,-0.451265783,9
17AUG2020,-0.402035562,10
17AUG2020,-0.35551706,11
17AUG2020,-0.312233045,12
17AUG2020,-0.272373345,13
17AUG2020,-0.235913836,14
17AUG2020,-0.202701269,15
17AUG2020,-0.172511661,16
17AUG2020,-0.145089112,17
17AUG2020,-0.120170599,18
17AUG2020,-0.097501004,19
17AUG2020,-0.076841564,20
17AUG2020,-0.057973967,21
17AUG2020,-0.040701715,22
17AUG2020,-0.024849812,23
17AUG2020,-0.010263511,24
17AUG2020,0.0031934097,25
17AUG2020,0.0156405539,26
17AUG2020,0.0271828117,27
17AUG2020,0.0379121617,28
17AUG2020,0.0479093204,29
17AUG2020,0.0572452186,30
18AUG2020,-0.628751012,1
18AUG2020,-0.676424745,2
18AUG2020,-0.693264928,3
18AUG2020,-0.684554241,4
18AUG2020,-0.657184458,5
18AUG2020,-0.617595166,6
18AUG2020,-0.571022156,7
18AUG2020,-0.521375204,8
18AUG2020,-0.471385137,9
18AUG2020,-0.422838143,10
18AUG2020,-0.376811943,11
18AUG2020,-0.333879115,12
18AUG2020,-0.294268057,13
18AUG2020,-0.257983639,14
18AUG2020,-0.224893942,15
18AUG2020,-0.194790425,16
18AUG2020,-0.167428226,17
18AUG2020,-0.142552134,18
18AUG2020,-0.119912518,19
18AUG2020,-0.099274438,20
18AUG2020,-0.08042224,21
18AUG2020,-0.063161259,22
18AUG2020,-0.047317762,23
18AUG2020,-0.032737873,24
18AUG2020,-0.019285966,25
18AUG2020,-0.006842845,26
18AUG2020,0.0046960977,27
18AUG2020,0.0154226476,28
18AUG2020,0.0254173872,29
18AUG2020,0.0347511542,30
19AUG2020,-0.633329347,1
19AUG2020,-0.686094473,2
19AUG2020,-0.707027087,3
19AUG2020,-0.70145267,4
19AUG2020,-0.676396201,5
19AUG2020,-0.638454663,6
19AUG2020,-0.593013432,7
19AUG2020,-0.544110853,8
19AUG2020,-0.494581916,9
19AUG2020,-0.446293915,10
19AUG2020,-0.400385889,11
19AUG2020,-0.357475697,12
19AUG2020,-0.317824507,13
19AUG2020,-0.281460467,14
19AUG2020,-0.248267896,15
19AUG2020,-0.218049358,16
19AUG2020,-0.190567415,17
19AUG2020,-0.165571683,18
19AUG2020,-0.142815547,19
19AUG2020,-0.122065848,20
19AUG2020,-0.103107875,21
19AUG2020,-0.085747359,22
19AUG2020,-0.069810614,23
19AUG2020,-0.055143591,24
19AUG2020,-0.041610364,25
19AUG2020,-0.029091376,26
19AUG2020,-0.01748163,27
19AUG2020,-0.00668895,28
19AUG2020,0.0033676237,29
19AUG2020,0.012759285,30
20AUG2020,-0.64235792,1
20AUG2020,-0.694921832,2
20AUG2020,-0.719276971,3
20AUG2020,-0.718506632,4
20AUG2020,-0.698466222,5
20AUG2020,-0.665193383,6
20AUG2020,-0.623850138,7
20AUG2020,-0.578427654,8
20AUG2020,-0.531798896,9
20AUG2020,-0.485904081,10
20AUG2020,-0.441963702,11
20AUG2020,-0.400672739,12
20AUG2020,-0.362359778,13
20AUG2020,-0.32710926,14
20AUG2020,-0.294851176,15
20AUG2020,-0.265424471,16
20AUG2020,-0.238620353,17
20AUG2020,-0.214210832,18
20AUG2020,-0.191966757,19
20AUG2020,-0.171668576,20
20AUG2020,-0.153112211,21
20AUG2020,-0.136111743,22
20AUG2020,-0.120500075,23
20AUG2020,-0.106128407,24
20AUG2020,-0.092865028,25
20AUG2020,-0.080593795,26
20AUG2020,-0.06921251,27
20AUG2020,-0.058631309,28
20AUG2020,-0.048771164,29
20AUG2020,-0.039562513,30
21AUG2020,-0.643685249,1
21AUG2020,-0.69565778,2
21AUG2020,-0.719566267,3
21AUG2020,-0.718056087,4
21AUG2020,-0.696909986,5
21AUG2020,-0.662236935,6
21AUG2020,-0.619308839,7
21AUG2020,-0.572219876,8
21AUG2020,-0.523923451,9
21AUG2020,-0.476415597,10
21AUG2020,-0.430951447,11
21AUG2020,-0.388244403,12
21AUG2020,-0.348630009,13
21AUG2020,-0.312192098,14
21AUG2020,-0.278855429,15
21AUG2020,-0.248451178,16
21AUG2020,-0.220761655,17
21AUG2020,-0.195549749,18
21AUG2020,-0.172577498,19
21AUG2020,-0.151617159,20
21AUG2020,-0.132457215,21
21AUG2020,-0.114905096,22
21AUG2020,-0.098787828,23
21AUG2020,-0.083951445,24
21AUG2020,-0.070259723,25
21AUG2020,-0.057592579,26
21AUG2020,-0.045844378,27
21AUG2020,-0.034922259,28
21AUG2020,-0.024744574,29
21AUG2020,-0.015239469,30
24AUG2020,-0.633758625,1
24AUG2020,-0.688653688,2
24AUG2020,-0.714112005,3
24AUG2020,-0.713629376,4
24AUG2020,-0.69338807,5
24AUG2020,-0.659658071,6
24AUG2020,-0.617753529,7
24AUG2020,-0.571757562,8
24AUG2020,-0.524593433,9
24AUG2020,-0.47822466,10
24AUG2020,-0.433878654,11
24AUG2020,-0.392248148,12
24AUG2020,-0.353654956,13
24AUG2020,-0.318175041,14
24AUG2020,-0.285729814,15
24AUG2020,-0.256150355,16
24AUG2020,-0.229221073,17
24AUG2020,-0.204708313,18
24AUG2020,-0.18237833,19
24AUG2020,-0.162007913,20
24AUG2020,-0.14339011,21
24AUG2020,-0.126336762,22
24AUG2020,-0.110679041,23
24AUG2020,-0.096266808,24
24AUG2020,-0.082967322,25
24AUG2020,-0.070663645,26
24AUG2020,-0.059252956,27
24AUG2020,-0.048644913,28
24AUG2020,-0.038760106,29
24AUG2020,-0.02952867,30
25AUG2020,-0.618386454,1
25AUG2020,-0.658708136,2
25AUG2020,-0.674310417,3
25AUG2020,-0.666914322,4
25AUG2020,-0.641592362,5
25AUG2020,-0.603932212,6
25AUG2020,-0.55883506,7
25AUG2020,-0.510137422,8
25AUG2020,-0.460616628,9
25AUG2020,-0.412149853,10
25AUG2020,-0.365912639,11
25AUG2020,-0.322565283,12
25AUG2020,-0.282407863,13
25AUG2020,-0.245500358,14
25AUG2020,-0.211751278,15
25AUG2020,-0.180980504,16
25AUG2020,-0.152962287,17
25AUG2020,-0.127453579,18
25AUG2020,-0.104211894,19
25AUG2020,-0.083005927,20
25AUG2020,-0.063621268,21
25AUG2020,-0.04586294,22
25AUG2020,-0.029555928,23
25AUG2020,-0.01454451,24
25AUG2020,-0.000690934,25
25AUG2020,0.0121262198,26
25AUG2020,0.0240137625,27
25AUG2020,0.0350655922,28
25AUG2020,0.0453642736,29
25AUG2020,0.0549824765,30
26AUG2020,-0.618211123,1
26AUG2020,-0.65361528,2
26AUG2020,-0.66521954,3
26AUG2020,-0.654592882,4
26AUG2020,-0.626691977,5
26AUG2020,-0.587002667,6
26AUG2020,-0.540332803,7
26AUG2020,-0.490434266,8
26AUG2020,-0.440009764,9
26AUG2020,-0.390872662,10
26AUG2020,-0.344145447,11
26AUG2020,-0.300445385,12
26AUG2020,-0.260038378,13
26AUG2020,-0.222957767,14
26AUG2020,-0.189091617,15
26AUG2020,-0.158244348,16
26AUG2020,-0.130178654,17
26AUG2020,-0.104642955,18
26AUG2020,-0.08138853,19
26AUG2020,-0.060179563,20
26AUG2020,-0.040798416,21
26AUG2020,-0.023047821,22
26AUG2020,-0.00675116,23
26AUG2020,0.0082484013,24
26AUG2020,0.022089373,25
26AUG2020,0.0348936823,26
26AUG2020,0.0467684744,27
26AUG2020,0.0578078579,28
26AUG2020,0.0680945245,29
26AUG2020,0.0777012139,30
27AUG2020,-0.621175547,1
27AUG2020,-0.666300373,2
27AUG2020,-0.68985855,3
27AUG2020,-0.682831996,4
27AUG2020,-0.650652999,5
27AUG2020,-0.602058752,6
27AUG2020,-0.544887629,7
27AUG2020,-0.484923223,8
27AUG2020,-0.42594516,9
27AUG2020,-0.370159654,10
27AUG2020,-0.318668567,11
27AUG2020,-0.271858464,12
27AUG2020,-0.22968625,13
27AUG2020,-0.191873559,14
27AUG2020,-0.158031464,15
27AUG2020,-0.127736106,16
27AUG2020,-0.100571634,17
27AUG2020,-0.07615236,18
27AUG2020,-0.054132272,19
27AUG2020,-0.034207243,20
27AUG2020,-0.016113296,21
27AUG2020,0.0003770057,22
27AUG2020,0.0154588781,23
27AUG2020,0.0292996583,24
27AUG2020,0.0420428535,25
27AUG2020,0.0538117439,26
27AUG2020,0.0647125048,27
27AUG2020,0.0748368664,28
27AUG2020,0.0842643559,29
27AUG2020,0.0930641753,30
28AUG2020,-0.637479903,1
28AUG2020,-0.676628165,2
28AUG2020,-0.689074247,3
28AUG2020,-0.677022295,4
28AUG2020,-0.646178732,5
28AUG2020,-0.602677719,6
28AUG2020,-0.55181385,7
28AUG2020,-0.497670876,8
28AUG2020,-0.443158463,9
28AUG2020,-0.390205451,10
28AUG2020,-0.339987349,11
28AUG2020,-0.293134442,12
28AUG2020,-0.249901806,13
28AUG2020,-0.210299095,14
28AUG2020,-0.174184954,15
28AUG2020,-0.141333006,16
28AUG2020,-0.111476286,17
28AUG2020,-0.084335968,18
28AUG2020,-0.059639052,19
28AUG2020,-0.037128484,20
28AUG2020,-0.016568282,21
28AUG2020,0.0022545439,22
28AUG2020,0.0195300413,23
28AUG2020,0.0354264864,24
28AUG2020,0.050092147,25
28AUG2020,0.0636572822,26
28AUG2020,0.0762361721,27
28AUG2020,0.0879290546,28
28AUG2020,0.0988239078,29
28AUG2020,0.1089980492,30
31AUG2020,-0.624605299,1
31AUG2020,-0.663212324,2
31AUG2020,-0.674735918,3
31AUG2020,-0.66166175,4
31AUG2020,-0.629841255,5
31AUG2020,-0.585473679,6
31AUG2020,-0.533874035,7
31AUG2020,-0.479123189,8
31AUG2020,-0.424117154,9
31AUG2020,-0.370767371,10
31AUG2020,-0.320231912,11
31AUG2020,-0.273125338,12
31AUG2020,-0.229689356,13
31AUG2020,-0.189922678,14
31AUG2020,-0.153675216,15
31AUG2020,-0.120713747,16
31AUG2020,-0.090766004,17
31AUG2020,-0.063549092,18
31AUG2020,-0.038786901,19
31AUG2020,-0.01622001,20
31AUG2020,0.0043893681,21
31AUG2020,0.0232556019,22
31AUG2020,0.0405697947,23
31AUG2020,0.056501038,24
31AUG2020,0.0711982337,25
31AUG2020,0.0847921385,26
31AUG2020,0.097397427,27
31AUG2020,0.1091146543,28
31AUG2020,0.1200320554,29
31AUG2020,0.1302271594,30
01SEP2020,-0.631164541,1
01SEP2020,-0.673044763,2
01SEP2020,-0.684793712,3
01SEP2020,-0.670682326,4
01SEP2020,-0.637459518,5
01SEP2020,-0.59174031,6
01SEP2020,-0.539003264,7
01SEP2020,-0.483367703,8
01SEP2020,-0.427711574,9
01SEP2020,-0.373907325,10
01SEP2020,-0.323070488,11
01SEP2020,-0.275777192,12
01SEP2020,-0.232237448,13
01SEP2020,-0.192425223,14
01SEP2020,-0.156171833,15
01SEP2020,-0.123230474,16
01SEP2020,-0.093319195,17
01SEP2020,-0.066148348,18
01SEP2020,-0.041437214,19
01SEP2020,-0.018923296,20
01SEP2020,0.0016331803,21
01SEP2020,0.0204478249,22
01SEP2020,0.0377124694,23
01SEP2020,0.0535965929,24
01SEP2020,0.0682492603,25
01SEP2020,0.0818012494,26
01SEP2020,0.0943671686,27
01SEP2020,0.1060474555,28
01SEP2020,0.1169302022,29
01SEP2020,0.1270927835,30
02SEP2020,-0.640061696,1
02SEP2020,-0.69081617,2
02SEP2020,-0.715760268,3
02SEP2020,-0.711776887,4
02SEP2020,-0.684595028,5
02SEP2020,-0.641854134,6
02SEP2020,-0.590355525,7
02SEP2020,-0.535256512,8
02SEP2020,-0.480086581,9
02SEP2020,-0.427050365,10
02SEP2020,-0.377379287,11
02SEP2020,-0.33163907,12
02SEP2020,-0.289967576,13
02SEP2020,-0.252245716,14
02SEP2020,-0.218213776,15
02SEP2020,-0.187546958,16
02SEP2020,-0.15990209,17
02SEP2020,-0.13494482,18
02SEP2020,-0.112364109,19
02SEP2020,-0.091878738,20
02SEP2020,-0.07323904,21
02SEP2020,-0.056225928,22
02SEP2020,-0.040648525,23
02SEP2020,-0.026341212,24
02SEP2020,-0.013160546,25
02SEP2020,-0.000982323,26
02SEP2020,0.0103011109,27
02SEP2020,0.0207832307,28
02SEP2020,0.0305453968,29
02SEP2020,0.0396586238,30
03SEP2020,-0.648798224,1
03SEP2020,-0.702319884,2
03SEP2020,-0.728446029,3
03SEP2020,-0.726122623,4
03SEP2020,-0.701446205,5
03SEP2020,-0.661844598,6
03SEP2020,-0.613792954,7
03SEP2020,-0.562173941,8
03SEP2020,-0.510332676,9
03SEP2020,-0.460370742,10
03SEP2020,-0.413475946,11
03SEP2020,-0.370208619,12
03SEP2020,-0.330723096,13
03SEP2020,-0.294927413,14
03SEP2020,-0.262592624,15
03SEP2020,-0.233424311,16
03SEP2020,-0.20710723,17
03SEP2020,-0.183331665,18
03SEP2020,-0.161807752,19
03SEP2020,-0.142272207,20
03SEP2020,-0.124490412,21
03SEP2020,-0.10825586,22
03SEP2020,-0.093388182,23
03SEP2020,-0.079730552,24
03SEP2020,-0.067146911,25
03SEP2020,-0.055519279,26
03SEP2020,-0.044745282,27
03SEP2020,-0.034735947,28
03SEP2020,-0.025413774,29
03SEP2020,-0.016711077,30
04SEP2020,-0.646476403,1
04SEP2020,-0.697132541,2
04SEP2020,-0.721524373,3
04SEP2020,-0.717678789,4
04SEP2020,-0.691427816,5
04SEP2020,-0.650185419,6
04SEP2020,-0.600486458,7
04SEP2020,-0.547277011,8
04SEP2020,-0.493947373,9
04SEP2020,-0.442623724,10
04SEP2020,-0.394502121,11
04SEP2020,-0.350140215,12
04SEP2020,-0.309683318,13
04SEP2020,-0.273027417,14
04SEP2020,-0.239930634,15
04SEP2020,-0.210086007,16
04SEP2020,-0.183166785,17
04SEP2020,-0.158853061,18
04SEP2020,-0.13684614,19
04SEP2020,-0.116875182,20
04SEP2020,-0.098699162,21
04SEP2020,-0.08210616,22
